,Sample,Clean class,Adversarial class,Success,Iterations,Confidence 1,Confidence 2,Confidence 3,Confidence 4,Confidence 5
487,583,980,974,1,3,0.4931282699108124,0.4923599362373352,0.0035647067707031965,0.0024829243775457144,0.0017430746229365468
488,584,875,889,1,3,0.2955706715583801,0.2953384816646576,0.1776663213968277,0.023015707731246948,0.015523133799433708
489,586,911,720,1,2,0.1169000193476677,0.11671983450651169,0.07523715496063232,0.05731448531150818,0.05335342511534691
490,587,569,830,1,3,0.3400108516216278,0.3397875130176544,0.054690856486558914,0.027436358854174614,0.024441402405500412
491,588,319,320,1,3,0.48535409569740295,0.48521295189857483,0.002831339370459318,0.0018145767971873283,0.00152806774713099
492,589,663,698,1,2,0.366050124168396,0.3654940724372864,0.029175976291298866,0.019600912928581238,0.016650767996907234
493,590,528,902,1,6,0.4037054777145386,0.4035915434360504,0.01924072578549385,0.006399400997906923,0.006364912260323763
494,591,815,489,1,3,0.23908215761184692,0.2388991415500641,0.026313185691833496,0.015195050276815891,0.014085750095546246
495,592,402,706,1,3,0.17050017416477203,0.17039930820465088,0.05323721840977669,0.02772868238389492,0.026673421263694763
496,593,538,624,1,3,0.1789270043373108,0.17881688475608826,0.054908741265535355,0.040579743683338165,0.03387042135000229
497,594,853,355,1,4,0.26328083872795105,0.26314064860343933,0.060463011264801025,0.021778186783194542,0.021388011053204536
498,595,717,609,1,2,0.36749646067619324,0.3671209514141083,0.04376479610800743,0.03771110251545906,0.011460834182798862
499,596,887,467,1,2,0.4643118977546692,0.4640750586986542,0.009735587984323502,0.009430855512619019,0.006569485645741224
500,597,821,727,1,3,0.4165657162666321,0.416012704372406,0.06246081739664078,0.014777813106775284,0.003944532945752144
501,598,964,544,1,2,0.23585423827171326,0.23553089797496796,0.049434173852205276,0.0443543866276741,0.03488140553236008
502,599,682,437,1,4,0.2650523781776428,0.2649175524711609,0.040946055203676224,0.036328453570604324,0.033587273210287094
503,600,908,895,1,1,0.21242652833461761,0.21218538284301758,0.0591735802590847,0.05426099896430969,0.049827940762043
504,601,917,611,1,3,0.3446594476699829,0.34451812505722046,0.02446877956390381,0.02216448076069355,0.014094884507358074
505,602,468,656,1,3,0.19644515216350555,0.19640281796455383,0.09160752594470978,0.02732253260910511,0.013459482230246067
506,603,480,760,1,3,0.2870942950248718,0.28633061051368713,0.06057420372962952,0.05531322956085205,0.035989075899124146
507,604,765,421,1,2,0.20079518854618073,0.20056475698947906,0.05786382034420967,0.03437114506959915,0.03342396765947342
508,605,763,764,1,3,0.30694177746772766,0.3067246377468109,0.12380079925060272,0.018891440704464912,0.007239264436066151
509,606,326,322,1,3,0.2832157611846924,0.28282856941223145,0.11799520254135132,0.03437398001551628,0.02430553548038006
510,607,976,978,1,3,0.41985782980918884,0.4197421371936798,0.045696865767240524,0.0401826873421669,0.030250309035182
511,609,483,663,1,2,0.2630957067012787,0.2629810869693756,0.10846878588199615,0.08175968378782272,0.020464379340410233
512,612,51,467,1,3,0.44027790427207947,0.4399450719356537,0.007993200793862343,0.0069090211763978004,0.005101614631712437
513,614,983,795,1,4,0.330368310213089,0.33015885949134827,0.04958261922001839,0.012950548902153969,0.012947752140462399
514,615,820,555,1,1,0.21189472079277039,0.2117840051651001,0.04297807812690735,0.03795139491558075,0.03609775751829147
515,617,912,888,1,2,0.3244601786136627,0.3242167532444,0.08983965963125229,0.03512047231197357,0.03371463716030121
516,618,665,671,1,2,0.24103577435016632,0.24094590544700623,0.22217096388339996,0.10653746128082275,0.030227988958358765
517,619,984,138,1,3,0.17806290090084076,0.1778191328048706,0.05645117163658142,0.05093925818800926,0.04137006029486656
518,620,319,73,1,3,0.12819524109363556,0.1280660182237625,0.05675477907061577,0.02708178013563156,0.025021713227033615
519,621,309,322,1,3,0.2929389476776123,0.29275378584861755,0.15181992948055267,0.04650220274925232,0.034029051661491394
520,622,468,436,1,4,0.36666810512542725,0.3665635585784912,0.034778863191604614,0.03392649441957474,0.028542418032884598
521,623,708,869,1,3,0.19052192568778992,0.19044572114944458,0.041549451649188995,0.028622476384043694,0.021381696686148643
522,624,474,457,1,2,0.226865753531456,0.22681879997253418,0.029022948816418648,0.026927128434181213,0.02515510842204094
523,625,963,962,1,3,0.4545353949069977,0.4543286859989166,0.009166459552943707,0.008774531073868275,0.0058647519908845425
524,626,866,561,1,2,0.34542566537857056,0.3452046811580658,0.04853565990924835,0.045278601348400116,0.0196647047996521
525,628,897,848,1,4,0.14086315035820007,0.14071927964687347,0.08484876900911331,0.031664978712797165,0.02739526331424713
526,629,980,970,1,3,0.24426642060279846,0.2440042644739151,0.03214384615421295,0.02361452206969261,0.022122660651803017
527,630,458,754,1,3,0.20990212261676788,0.2094501107931137,0.04129986837506294,0.03940051048994064,0.02478129230439663
528,631,993,143,1,3,0.14732758700847626,0.14720013737678528,0.03815414756536484,0.028902435675263405,0.020788004621863365
529,633,979,970,1,3,0.4227675497531891,0.4224056303501129,0.016550470143556595,0.009986856952309608,0.006718396209180355
530,634,595,779,1,1,0.2768439054489136,0.27407246828079224,0.09830383211374283,0.09311152249574661,0.06152306869626045
531,636,970,980,1,3,0.2654772400856018,0.26461467146873474,0.04660263657569885,0.028674863278865814,0.012663060799241066
532,637,458,539,1,2,0.33121126890182495,0.3302297592163086,0.029422026127576828,0.024370627477765083,0.021483706310391426
533,638,974,978,1,4,0.1191001683473587,0.11895810812711716,0.07197779417037964,0.03770961984992027,0.0233597569167614
534,639,99,144,1,3,0.4745103120803833,0.4742605686187744,0.02473532408475876,0.008663122542202473,0.00305250589735806
535,640,581,661,1,4,0.453082412481308,0.4525283873081207,0.016426552087068558,0.006146683357656002,0.005358695052564144
536,641,546,592,1,2,0.23307093977928162,0.23285098373889923,0.06268195807933807,0.04432200640439987,0.038236554712057114
537,642,668,437,1,2,0.15314124524593353,0.15299664437770844,0.08866884559392929,0.07902154326438904,0.04451974481344223
538,644,336,649,1,2,0.10032392293214798,0.10024449229240417,0.04237359017133713,0.023403609171509743,0.023162690922617912
539,645,107,552,1,3,0.38961485028266907,0.38918256759643555,0.013234634883701801,0.01015983335673809,0.008428378961980343
540,646,637,707,1,2,0.3490718603134155,0.34859615564346313,0.12244252860546112,0.1149761900305748,0.006398713681846857
541,647,440,898,1,2,0.31752315163612366,0.3170988857746124,0.1634737104177475,0.010233153589069843,0.006119051016867161
542,649,12,10,1,4,0.43323343992233276,0.43282338976860046,0.03749880567193031,0.007593099027872086,0.006856739055365324
543,650,309,316,1,3,0.3392695188522339,0.33910325169563293,0.0510065034031868,0.03490583598613739,0.03242029994726181
544,651,987,943,1,2,0.2536044418811798,0.2534306049346924,0.11448609083890915,0.07293645292520523,0.036892909556627274
545,652,318,326,1,3,0.27607008814811707,0.2757856249809265,0.09123324602842331,0.018357999622821808,0.01550179161131382
546,653,908,475,1,3,0.2938685417175293,0.29349714517593384,0.03296256810426712,0.02004493959248066,0.01520151924341917
547,654,308,300,1,2,0.3739365339279175,0.3729141056537628,0.03611256554722786,0.013483665883541107,0.01022990234196186
548,655,624,762,1,2,0.3687218427658081,0.36792516708374023,0.033196281641721725,0.023083023726940155,0.018663810566067696
549,656,348,341,1,2,0.40039196610450745,0.39983031153678894,0.02044900506734848,0.020048590376973152,0.014100498519837856
550,657,661,817,1,4,0.34821617603302,0.3481212258338928,0.10354006290435791,0.05948536470532417,0.04907931387424469
551,658,656,436,1,4,0.33066773414611816,0.33058324456214905,0.028860528022050858,0.028501778841018677,0.024162882938981056
552,659,436,656,1,3,0.3547751009464264,0.35452786087989807,0.05887279659509659,0.025034520775079727,0.015093284659087658
553,660,259,263,1,3,0.35227328538894653,0.3520512878894806,0.030466191470623016,0.02086789906024933,0.008815335109829903
554,662,649,483,1,2,0.3535909056663513,0.35270851850509644,0.04560873657464981,0.015598379075527191,0.011744420975446701
555,663,346,343,1,2,0.3550513982772827,0.3546936810016632,0.06219261512160301,0.0592942014336586,0.046820346266031265
556,664,347,346,1,2,0.45567184686660767,0.45443806052207947,0.062179360538721085,0.005394084844738245,0.0035666953772306442
557,666,538,884,1,4,0.2735116481781006,0.2734594941139221,0.07779137045145035,0.06571667641401291,0.05570218712091446
558,668,970,979,1,3,0.42009586095809937,0.4199656844139099,0.028559759259223938,0.009548288770020008,0.006688559893518686
559,670,936,952,1,3,0.21608677506446838,0.21587039530277252,0.047199781984090805,0.04162384197115898,0.04031693935394287
560,671,610,841,1,3,0.454708993434906,0.4543007016181946,0.03631282225251198,0.006345218978822231,0.003588623832911253
561,672,525,974,1,3,0.29406994581222534,0.2937305271625519,0.05803763493895531,0.03965316712856293,0.028511084616184235
562,673,734,407,1,4,0.39720144867897034,0.3971253037452698,0.04246861860156059,0.02472064271569252,0.022122669965028763
563,674,656,654,1,3,0.21869201958179474,0.21862810850143433,0.09429240226745605,0.08678077906370163,0.06454547494649887
564,675,609,661,1,2,0.38364794850349426,0.3825785219669342,0.05904031917452812,0.05074888467788696,0.012638190761208534
565,677,820,547,1,3,0.2216845452785492,0.22161732614040375,0.018243439495563507,0.015294844284653664,0.01476199459284544
566,678,970,980,1,2,0.317806214094162,0.31735220551490784,0.06875411421060562,0.030887598171830177,0.016790708526968956
567,679,307,304,1,3,0.4025212824344635,0.40202754735946655,0.012448027729988098,0.01212708093225956,0.008866771124303341
568,680,762,829,1,2,0.19321662187576294,0.1928083598613739,0.04677195847034454,0.026915891095995903,0.025173140689730644
569,681,565,547,1,3,0.3892173767089844,0.3886880576610565,0.15593650937080383,0.010279498994350433,0.0036303203087300062
570,682,117,397,1,3,0.42484772205352783,0.424206405878067,0.03970441594719887,0.006232724990695715,0.005364698823541403
571,683,417,900,1,4,0.4582182466983795,0.4580351710319519,0.01445445790886879,0.002866217866539955,0.0023980026599019766
572,684,90,87,1,4,0.3855069577693939,0.38530516624450684,0.0337856188416481,0.012449616566300392,0.012062515132129192
573,685,861,673,1,3,0.30331936478614807,0.3029348850250244,0.07331129163503647,0.03652060776948929,0.03371269255876541
574,687,562,819,1,2,0.22720561921596527,0.22669212520122528,0.06662905961275101,0.05079910159111023,0.026498988270759583
575,688,576,743,1,3,0.2759837806224823,0.27577146887779236,0.04748932644724846,0.02499546855688095,0.023327307775616646
576,689,436,609,1,4,0.45100611448287964,0.45086851716041565,0.02242281660437584,0.015355315990746021,0.006648651789873838
577,690,817,468,1,3,0.4189246594905853,0.41836291551589966,0.04116855189204216,0.03797818720340729,0.013764715753495693
578,691,825,858,1,2,0.38252130150794983,0.38156670331954956,0.018561046570539474,0.014580179005861282,0.010716816410422325
579,693,825,500,1,2,0.4215012788772583,0.42116495966911316,0.009573341347277164,0.005991557613015175,0.0044490438885986805
580,694,770,399,1,3,0.14849109947681427,0.14823924005031586,0.0621248260140419,0.05939723178744316,0.054701998829841614
581,695,555,554,1,3,0.37610599398612976,0.3757797181606293,0.07119769603013992,0.019077200442552567,0.013944165781140327
582,696,946,328,1,3,0.41932016611099243,0.41889411211013794,0.038199931383132935,0.026457907631993294,0.019184734672307968
583,697,132,146,1,4,0.2240697145462036,0.22396332025527954,0.039999984204769135,0.03632849082350731,0.022283775731921196
584,699,50,49,1,3,0.49952825903892517,0.49937060475349426,0.00026936695212498307,7.602279947604984e-05,4.478561459109187e-05
585,701,978,975,1,2,0.30256423354148865,0.30240383744239807,0.09759942442178726,0.05370694771409035,0.046307358890771866
586,702,873,468,1,4,0.3515341579914093,0.3513457775115967,0.027632810175418854,0.020555848255753517,0.013598822988569736
587,703,634,915,1,2,0.1650790274143219,0.16447120904922485,0.0361047089099884,0.023696232587099075,0.016955440863966942
588,704,547,565,1,2,0.413116991519928,0.4128192365169525,0.05918126925826073,0.010577397421002388,0.010557005181908607
589,705,857,406,1,3,0.4687216877937317,0.46840307116508484,0.009427067823708057,0.0033613871783018112,0.0033303594682365656
590,706,649,354,1,3,0.4034349322319031,0.40336182713508606,0.013546707108616829,0.012963560409843922,0.011494105681777
591,707,661,609,1,2,0.2620388865470886,0.2619442045688629,0.12154214084148407,0.07232117652893066,0.03650352358818054
592,708,809,925,1,2,0.31943726539611816,0.3193005323410034,0.055929429829120636,0.026837648823857307,0.02427227422595024
593,710,562,469,1,4,0.41110894083976746,0.4108792543411255,0.03127456083893776,0.012970705516636372,0.012507755309343338
594,711,752,615,1,2,0.293276846408844,0.2928665280342102,0.04261666536331177,0.03808554634451866,0.01994728483259678
595,712,497,663,1,3,0.29970648884773254,0.2996021807193756,0.09094330668449402,0.04837328568100929,0.04379332438111305
596,713,594,887,1,2,0.2889437973499298,0.28783077001571655,0.09134510904550552,0.018123358488082886,0.01495779026299715
597,714,131,133,1,2,0.2736273407936096,0.2725522518157959,0.11301890015602112,0.06197196617722511,0.04037897288799286
598,715,547,517,1,1,0.0700676441192627,0.06989499181509018,0.06520507484674454,0.06495177000761032,0.060728512704372406
599,717,671,444,1,3,0.43087902665138245,0.43059682846069336,0.11129166185855865,0.004021013155579567,0.0029195647221058607
600,718,492,493,1,2,0.4396011531352997,0.43891748785972595,0.014038515277206898,0.006462685763835907,0.004529052414000034
601,719,917,921,1,2,0.4250226318836212,0.42377322912216187,0.0277324840426445,0.01489842589944601,0.010001586750149727
602,720,13,12,1,3,0.40784546732902527,0.4076199531555176,0.05826194956898689,0.05421581491827965,0.029258618131279945
603,721,132,749,1,3,0.3005790710449219,0.3000865876674652,0.02474340610206127,0.019672716036438942,0.009780440479516983
604,722,865,454,1,3,0.37832367420196533,0.3775804340839386,0.04852750524878502,0.046125710010528564,0.03246224671602249
605,724,688,754,1,3,0.25647467374801636,0.2563823461532593,0.12223808467388153,0.06559357792139053,0.04222521558403969
606,725,541,555,1,2,0.11747445166110992,0.11739309132099152,0.06048871949315071,0.05011695995926857,0.028394270688295364
607,727,973,33,1,3,0.3081318140029907,0.3079514503479004,0.059212274849414825,0.04475712776184082,0.03557610139250755
608,728,321,11,1,4,0.46463799476623535,0.4643411934375763,0.0017752505373209715,0.001634004758670926,0.001424236805178225
609,729,749,405,1,3,0.23322251439094543,0.23302875459194183,0.04987608641386032,0.041208188980817795,0.03204362466931343
610,730,777,858,1,2,0.1345766931772232,0.134377583861351,0.0750371590256691,0.04933328554034233,0.04114370048046112
611,731,646,721,1,3,0.28391996026039124,0.283685564994812,0.022397072985768318,0.02018272876739502,0.01477645244449377
612,732,458,620,1,3,0.16193760931491852,0.16173402965068817,0.04495367780327797,0.03885107487440109,0.03610309585928917
613,733,707,829,1,2,0.13037250936031342,0.13031743466854095,0.09171438962221146,0.034623246639966965,0.027106210589408875
614,734,978,460,1,3,0.2816571295261383,0.28152528405189514,0.08283445239067078,0.0428299680352211,0.02236856520175934
615,735,309,310,1,2,0.47184237837791443,0.4712505638599396,0.008562208153307438,0.006751157343387604,0.004815408494323492
616,736,821,913,1,4,0.281788170337677,0.2815166115760803,0.061949100345373154,0.024022245779633522,0.022471435368061066
617,737,738,883,1,4,0.4605695307254791,0.4603486657142639,0.018515894189476967,0.008590017445385456,0.004013268277049065
618,738,547,705,1,5,0.45721131563186646,0.45715856552124023,0.04174794256687164,0.014211582019925117,0.0076158540323376656
619,739,701,821,1,3,0.2057652324438095,0.2055809646844864,0.03647448122501373,0.035991933196783066,0.03455255180597305
620,740,565,547,1,4,0.33246564865112305,0.3323795795440674,0.07681379467248917,0.01412828080356121,0.012687742710113525
621,741,698,880,1,3,0.3035353720188141,0.30323243141174316,0.07715131342411041,0.03356872498989105,0.023967651650309563
622,742,70,77,1,2,0.18850083649158478,0.1883179247379303,0.1528136432170868,0.11350678652524948,0.06228642538189888
623,743,132,134,1,3,0.48364195227622986,0.48340678215026855,0.007225573994219303,0.0013684629229828715,0.0008585574105381966
624,744,104,278,1,3,0.3355102837085724,0.3351997435092926,0.10930781066417694,0.05552344769239426,0.015482569113373756
625,745,737,886,1,3,0.44583263993263245,0.4455393850803375,0.026004863902926445,0.012841271236538887,0.009297365322709084
626,746,972,825,1,2,0.20440921187400818,0.20400424301624298,0.09260842949151993,0.07848703116178513,0.03628208488225937
627,748,825,458,1,3,0.1346205621957779,0.13454823195934296,0.06175045296549797,0.038577694445848465,0.021150901913642883
628,749,919,539,1,3,0.40797656774520874,0.40771907567977905,0.019168399274349213,0.018898334354162216,0.010622899979352951
629,753,821,839,1,3,0.38534870743751526,0.3835521638393402,0.08734540641307831,0.01260039210319519,0.009375808760523796
630,754,296,360,1,3,0.1489337980747223,0.14881666004657745,0.0861251950263977,0.05500856041908264,0.04307989031076431
631,755,888,663,1,3,0.3099917769432068,0.3098413348197937,0.06108091399073601,0.04784359782934189,0.017769500613212585
632,756,964,941,1,2,0.2889011800289154,0.28807321190834045,0.052350349724292755,0.03944111987948418,0.03669946640729904
633,757,328,396,1,3,0.19144289195537567,0.19135500490665436,0.05300549045205116,0.048221517354249954,0.02241513505578041
634,758,327,910,1,3,0.12405531108379364,0.12399421632289886,0.06951794773340225,0.06207502260804176,0.04009703919291496
635,759,865,719,1,3,0.46479782462120056,0.46444955468177795,0.007524031680077314,0.00352816516533494,0.003476551501080394
636,760,979,825,1,3,0.15337246656417847,0.15330030024051666,0.030311645939946175,0.027939461171627045,0.01602824777364731
637,761,436,468,1,2,0.3675943613052368,0.3672509491443634,0.04705936461687088,0.04421307519078255,0.035541705787181854
638,762,708,682,1,3,0.38441091775894165,0.38437169790267944,0.02492629364132881,0.02069070376455784,0.015744253993034363
639,763,421,884,1,2,0.13012093305587769,0.1299932450056076,0.08230678737163544,0.062483809888362885,0.04512937366962433
640,764,1,973,1,3,0.37410247325897217,0.3739194869995117,0.12136494368314743,0.033436164259910583,0.01724506914615631
641,765,13,16,1,2,0.2941690981388092,0.29379257559776306,0.03397078812122345,0.029661118984222412,0.0230991430580616
642,766,427,878,1,4,0.4859713017940521,0.4854048192501068,0.0221274271607399,0.002526574768126011,0.0005563699523918331
643,768,326,117,1,2,0.131585493683815,0.13133350014686584,0.0549548864364624,0.03796558454632759,0.03760988265275955
644,769,656,575,1,2,0.1175181195139885,0.1174323558807373,0.057412441819906235,0.05040881410241127,0.02011050283908844
645,770,847,586,1,2,0.27439552545547485,0.2742246985435486,0.07226850092411041,0.03136967867612839,0.030727190896868706
646,771,819,920,1,4,0.2823897898197174,0.28220847249031067,0.09985493868589401,0.035916540771722794,0.015142281539738178
647,772,908,425,1,4,0.38163328170776367,0.38137388229370117,0.013050698675215244,0.012876488268375397,0.007548164110630751
648,773,555,407,1,4,0.4423699676990509,0.44217807054519653,0.07565906643867493,0.010060210712254047,0.0014173120725899935
649,774,489,791,1,3,0.4521181881427765,0.4517660439014435,0.015934696421027184,0.01558834407478571,0.006280005909502506
650,775,933,928,1,2,0.14859133958816528,0.1483255922794342,0.09186717867851257,0.09033861756324768,0.07754185050725937
651,776,975,646,1,2,0.29221126437187195,0.2918202579021454,0.04427571967244148,0.020378001034259796,0.01745755225419998
652,777,514,792,1,2,0.11363305896520615,0.11334997415542603,0.040940623730421066,0.028614148497581482,0.027782320976257324
653,779,628,403,1,3,0.46927931904792786,0.46879175305366516,0.03322533890604973,0.0030248467810451984,0.0019261754350736737
654,780,130,144,1,2,0.15107737481594086,0.15094056725502014,0.03804350644350052,0.012887714430689812,0.01231878437101841
655,783,895,657,1,2,0.3019072115421295,0.301521360874176,0.28639909625053406,0.020101001486182213,0.017686080187559128
656,784,150,20,1,3,0.3649943470954895,0.36454594135284424,0.010629286989569664,0.009212730452418327,0.008038276806473732
657,787,741,539,1,3,0.13284331560134888,0.1327666938304901,0.021555829793214798,0.01704607531428337,0.016860218718647957
658,790,458,922,1,4,0.48471760749816895,0.48451149463653564,0.005894412286579609,0.00250456715002656,0.0017795154126361012
659,792,715,711,1,3,0.34375980496406555,0.3435995280742645,0.0945664569735527,0.06606803089380264,0.024715464562177658
660,794,470,945,1,2,0.2642055153846741,0.2634986937046051,0.06178637221455574,0.0400274358689785,0.032587260007858276
661,795,751,817,1,2,0.24606093764305115,0.2459864467382431,0.0579647570848465,0.04331864044070244,0.021654663607478142
662,796,915,425,1,4,0.4878094792366028,0.487588107585907,0.003864016616716981,0.0025398433208465576,0.0012154754949733615
663,797,895,404,1,3,0.40807244181632996,0.4078880250453949,0.15453007817268372,0.003783243941143155,0.0030822374392300844
664,798,805,981,1,2,0.35169917345046997,0.35154223442077637,0.039866361767053604,0.035154055804014206,0.032652899622917175
665,799,603,690,1,3,0.4470246136188507,0.44682174921035767,0.01809721253812313,0.00975744053721428,0.00617297925055027
666,800,630,893,1,3,0.13988357782363892,0.13968853652477264,0.10650137066841125,0.09111469984054565,0.02634730376303196
667,801,919,900,1,4,0.17539779841899872,0.1753341555595398,0.04007149487733841,0.011863615363836288,0.011561219580471516
668,802,403,536,1,3,0.43503713607788086,0.43454164266586304,0.029030051082372665,0.01718030869960785,0.007187781389802694
669,803,555,867,1,2,0.3315947353839874,0.33131057024002075,0.06895244121551514,0.03695296123623848,0.026325931772589684
670,804,911,956,1,2,0.1472851037979126,0.14682196080684662,0.052929628640413284,0.028749797493219376,0.025930151343345642
671,805,403,758,1,3,0.1692834347486496,0.16917675733566284,0.048776719719171524,0.033857088536024094,0.026094282045960426
672,806,441,711,1,1,0.20676349103450775,0.20486801862716675,0.12158383429050446,0.055021315813064575,0.03281256556510925
673,808,310,312,1,1,0.2186962217092514,0.2175855189561844,0.1468079835176468,0.08120666444301605,0.07731660455465317
674,809,303,320,1,3,0.19743092358112335,0.19722674787044525,0.04119207337498665,0.04102300852537155,0.025091851130127907
675,810,425,580,1,3,0.42695870995521545,0.4259541630744934,0.033272240310907364,0.021711045876145363,0.01167337503284216
676,812,912,449,1,3,0.33392223715782166,0.3335539996623993,0.060646411031484604,0.0395689457654953,0.022406766191124916
677,813,470,644,1,3,0.4449816942214966,0.4447258710861206,0.009942532517015934,0.008708381094038486,0.008417883887887001
678,814,603,690,1,2,0.4546293616294861,0.4533741772174835,0.07656587660312653,0.0051494198851287365,0.0013229231117293239
679,815,995,953,1,2,0.21836809813976288,0.21824777126312256,0.031843945384025574,0.02970845252275467,0.022327372804284096
680,816,754,401,1,2,0.23489095270633698,0.23445308208465576,0.039615288376808167,0.03316612169146538,0.02268136292695999
681,817,511,817,1,3,0.39953339099884033,0.39928579330444336,0.04905974119901657,0.03608660772442818,0.020584916695952415
682,818,737,441,1,3,0.318097859621048,0.3178198039531708,0.105850450694561,0.03935646638274193,0.030292930081486702
683,819,884,879,1,4,0.44628944993019104,0.44601669907569885,0.0076496959663927555,0.005638730246573687,0.00540931848809123
684,821,985,721,1,2,0.07791323959827423,0.07759209722280502,0.02831367962062359,0.02703619934618473,0.017507079988718033
685,822,781,722,1,3,0.12076932191848755,0.12064327299594879,0.07351728528738022,0.03993546962738037,0.025546027347445488
686,823,895,744,1,3,0.3152031898498535,0.31500694155693054,0.19690293073654175,0.05599725618958473,0.025416426360607147
687,824,100,344,1,4,0.3945380747318268,0.39416050910949707,0.015905236825346947,0.01575448550283909,0.015214046463370323
688,825,497,663,1,3,0.3955533802509308,0.39546170830726624,0.08153229206800461,0.027388745918869972,0.018086986616253853
689,826,989,957,1,2,0.16746889054775238,0.16730152070522308,0.06452367454767227,0.028632424771785736,0.024694960564374924
690,827,672,915,1,4,0.4892825186252594,0.48892614245414734,0.004930689465254545,0.004253778140991926,0.004252241458743811
691,828,630,893,1,1,0.15350332856178284,0.15326935052871704,0.08481795340776443,0.064080148935318,0.056675661355257034
692,830,821,718,1,4,0.354786217212677,0.3546067774295807,0.024902325123548508,0.01696261763572693,0.007556392345577478
693,831,864,867,1,3,0.31899842619895935,0.31885427236557007,0.10751719027757645,0.09401572495698929,0.028413871303200722
694,832,335,331,1,3,0.4258645176887512,0.4255182445049286,0.03667379543185234,0.016110006719827652,0.004660971462726593
695,833,779,569,1,4,0.4007114768028259,0.40045320987701416,0.03791921213269234,0.016745442524552345,0.012450654990971088
696,834,2,296,1,3,0.40874379873275757,0.4082081615924835,0.048092320561409,0.023009035736322403,0.013988704420626163
697,835,717,555,1,3,0.28672081232070923,0.28640639781951904,0.028946081176400185,0.028845015913248062,0.02728714607656002
698,836,406,687,1,1,0.46069180965423584,0.45337775349617004,0.03666737675666809,0.011673272587358952,0.011211724020540714
699,837,547,829,1,3,0.3695768117904663,0.3694978654384613,0.044949211180210114,0.01679828017950058,0.013270176947116852
700,838,458,412,1,2,0.165156289935112,0.16356056928634644,0.06781501322984695,0.037677865475416183,0.03457446023821831
701,839,759,732,1,4,0.38341641426086426,0.38322997093200684,0.011151542887091637,0.01083514466881752,0.00992579199373722
702,840,751,468,1,3,0.3367235064506531,0.3366011679172516,0.06759728491306305,0.04275459051132202,0.03295087069272995
703,841,817,468,1,2,0.22112701833248138,0.2209451049566269,0.15035037696361542,0.13978983461856842,0.08642274141311646
704,842,853,858,1,1,0.23213480412960052,0.23170284926891327,0.0416727177798748,0.04117131233215332,0.03918689489364624
705,843,468,627,1,3,0.39536842703819275,0.39489248394966125,0.050675660371780396,0.007459563203155994,0.003644204931333661
706,844,981,433,1,3,0.4305171072483063,0.43012189865112305,0.018455540761351585,0.013707800768315792,0.013131857849657536
707,845,535,758,1,3,0.28520214557647705,0.2850988209247589,0.027539383620023727,0.01959722489118576,0.016980847343802452
708,847,331,287,1,1,0.2199525386095047,0.21933262050151825,0.06558877229690552,0.0586208775639534,0.0419832207262516
709,848,682,565,1,2,0.10493568331003189,0.10434257239103317,0.025516411289572716,0.01837727054953575,0.017546165734529495
710,849,819,652,1,3,0.2877376079559326,0.2874959707260132,0.05897742882370949,0.0513903982937336,0.016010543331503868
711,850,707,761,1,3,0.14365620911121368,0.14341501891613007,0.05645541101694107,0.05160333961248398,0.029784247279167175
712,851,321,311,1,3,0.3700334429740906,0.36921951174736023,0.05969762057065964,0.018695097416639328,0.01045747846364975
713,852,779,829,1,4,0.3552149534225464,0.3549894094467163,0.06939052790403366,0.054374661296606064,0.04661604389548302
714,853,560,768,1,2,0.37327688932418823,0.37275609374046326,0.10004237294197083,0.05684412270784378,0.028809521347284317
715,854,671,665,1,3,0.42302727699279785,0.42288368940353394,0.022078176960349083,0.017207838594913483,0.0168350487947464
716,855,355,282,1,2,0.1954191029071808,0.1935795247554779,0.09975583106279373,0.0379011370241642,0.03282075747847557
717,856,819,546,1,2,0.335237979888916,0.33483219146728516,0.0596332773566246,0.05050121620297432,0.028881534934043884
718,857,772,546,1,2,0.2293156534433365,0.22914807498455048,0.06808775663375854,0.06192966178059578,0.041532251983881
719,858,922,918,1,2,0.30348265171051025,0.30281004309654236,0.09030841290950775,0.025222189724445343,0.013400699943304062
720,859,406,894,1,2,0.2115212082862854,0.21138730645179749,0.03654256835579872,0.03456369414925575,0.025940587744116783
721,860,403,814,1,4,0.41077443957328796,0.41058018803596497,0.024839509278535843,0.023052895441651344,0.010598255321383476
722,861,814,625,1,3,0.44104328751564026,0.44062498211860657,0.04316158965229988,0.024777226150035858,0.020289450883865356
723,862,847,408,1,2,0.4016663134098053,0.4006834328174591,0.04955512657761574,0.04156786575913429,0.012438242323696613
724,863,890,615,1,2,0.33895525336265564,0.33858856558799744,0.08360964804887772,0.0510299950838089,0.030046356841921806
725,866,518,746,1,2,0.3488999307155609,0.3484021723270416,0.060985200107097626,0.042343541979789734,0.029113423079252243
726,867,579,526,1,2,0.2165662944316864,0.21641433238983154,0.08313480764627457,0.03719627112150192,0.035170502960681915
727,868,819,875,1,3,0.38546022772789,0.3849301338195801,0.037979647517204285,0.025337904691696167,0.018422409892082214
728,869,825,599,1,2,0.1775117665529251,0.1770152598619461,0.048651352524757385,0.03212682902812958,0.0242437943816185
729,870,113,125,1,2,0.35937249660491943,0.3580673933029175,0.06089932098984718,0.01631581410765648,0.014013677835464478
730,871,475,581,1,3,0.2228284478187561,0.22244425117969513,0.0383027121424675,0.03444283455610275,0.02684231474995613
